STATIONS_ID; iso-date; QUALITAETS_NIVEAU; tavg;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;relhumid; windspeed; tmax;tmin;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; precip;NIEDERSCHLAGSHOEHE_IND;sunhours; SCHNEEHOEHE;eor
164;2015-11-12;   3;   11.2;  10.7;   4.8; 1015.32;   80.71;   4.9;   14.4;    6.7;    4.1;  12.0;   0.0;   6;    2.200;   0;eor
164;2015-11-13;   3;   10.2;  10.6;   7.3; 1012.10;   85.25;   4.0;   13.7;    6.2;    3.8;  19.9;   1.6;   6;    0.150;   0;eor
164;2015-11-14;   3;    7.1;   7.8;   5.1; 1010.22;   77.42;   7.6;    8.6;    5.6;    4.5;  17.1;   1.9;   6;    0.617;   0;eor
164;2015-11-15;   3;    7.3;  10.0;   8.0;  999.00;   97.21;   3.1;    8.9;    5.9;    5.4;  10.2;  17.5;   6;    0.000;   0;eor
164;2015-11-16;   3;    9.6;  11.2;   7.8; 1003.80;   93.50;   3.7;   11.9;    6.8;    6.5;  10.5;   1.3;   6;    0.000;   0;eor
164;2015-11-17;   3;   11.2;  12.5;   7.7;  999.05;   94.33;   4.4;   12.5;    9.7;    8.9;  11.8;   5.5;   6;    0.000;   0;eor
164;2015-11-18;   3;   11.2;  10.9;   6.6;  996.85;   81.71;   7.9;   13.5;    9.5;    8.3;  23.7;   1.1;   6;    0.800;   0;eor
164;2015-11-19;   3;   10.8;   9.2;   6.0;  997.08;   71.33;   8.4;   13.0;    8.9;    7.6;  21.8;   0.1;   6;    2.850;   0;eor
164;2015-11-20;   3;    7.6;   8.6;   7.5;  992.92;   82.67;   5.5;    9.2;    5.6;    5.3;  12.6;   0.5;   6;    0.983;   0;eor
164;2015-11-21;   3;    4.8;   7.5;   7.5;  987.48;   87.63;   3.2;    6.3;    2.8;    1.2;   8.6;   1.6;   6;    0.200;   0;eor
164;2015-11-22;   3;    1.3;   6.0;   6.5;  993.75;   89.63;   3.5;    3.7;   -3.2;   -4.9;   9.8;   0.0;   7;    0.133;   0;eor
164;2015-11-23;   3;   -0.7;   5.6;   5.8; 1010.67;   96.75;   2.2;    1.5;   -3.2;   -5.0;   5.8;   1.9;   7;    0.050;   0;eor
164;2015-11-24;   3;    0.6;   5.4;   6.3; 1011.43;   85.71;   4.6;    2.6;   -2.4;   -4.1;  10.4;   0.0;   7;    0.450;   0;eor
164;2015-11-25;   3;    2.2;   6.2;   7.8;  998.99;   86.63;   3.4;    3.9;    0.9;    0.0;   8.0;   0.4;   8;    0.000;   0;eor
164;2015-11-26;   3;    4.3;   7.8;   7.6; 1006.29;   93.42;   2.5;    6.0;    1.9;   -0.7;   5.9;   0.1;   6;    0.017;   0;eor
164;2015-11-27;   3;    1.5;   6.7;   5.8; 1010.88;   98.25;   3.2;    4.1;   -0.9;   -2.0;   7.2;   0.0;   6;    0.000;   0;eor
164;2015-11-28;   3;    0.8;   6.1;   3.5; 1001.36;   94.00;   5.0;    3.6;   -1.5;   -2.8;  11.6;   4.4;   8;    1.467;   0;eor
164;2015-11-29;   3;    5.0;   8.0;   7.7;  998.03;   90.33;   6.4;    9.2;    1.2;    0.3;  25.8;   5.7;   6;    0.000;   0;eor
164;2015-11-30;   3;    4.9;   7.1;   6.3;  999.89;   82.33;   7.3;    7.2;    2.0;    1.8;  26.3;   3.6;   6;    3.017;   0;eor
164;2015-12-01;   3;    4.5;   7.5;   5.7; 1009.23;   89.13;   5.8;    6.8;    2.1;    1.0;  14.0;   0.7;   6;    2.650;   0;eor
164;2015-12-02;   3;    8.3;   9.9;   8.0; 1016.41;   89.88;   4.6;   10.5;    4.1;    4.0;  11.8;   0.1;   6;    0.000;   0;eor
164;2015-12-03;   3;    8.3;   8.4;   6.8; 1020.50;   76.88;   3.7;   11.2;    4.1;    2.8;   8.6;   0.0;   0;    4.217;   0;eor
164;2015-12-04;   3;    6.6;   8.1;   6.4; 1015.99;   82.17;   5.5;    9.4;    3.6;    2.6;  13.0;   0.3;   6;    0.000;   0;eor
164;2015-12-05;   3;    7.2;   7.3;   6.8; 1016.56;   71.88;   6.3;    8.3;    5.3;    4.4;  12.8;   0.0;   0;    1.233;   0;eor
164;2015-12-06;   3;    8.6;   7.7;   5.1; 1012.51;   68.50;   7.2;   11.0;    6.1;    4.6;  18.2;   0.1;   6;    2.983;   0;eor
164;2015-12-07;   3;    9.1;  11.0;   8.0; 1023.98;   95.63;   2.9;   10.8;    7.8;    7.3;  10.9;   0.3;   6;    0.000;   0;eor
164;2015-12-08;   3;    7.8;  10.4;   5.7; 1024.89;   98.50;   3.0;    9.3;    4.8;    3.4;   7.3;   0.0;   0;    0.000;   0;eor
164;2015-12-09;   3;    5.8;   8.7;   4.5; 1023.71;   94.00;   3.9;    8.6;    2.7;    0.4;   7.7;   0.9;   6;    0.000;   0;eor
164;2015-12-10;   3;    3.1;   6.6;   4.9; 1024.43;   86.46;   4.4;    6.0;    1.4;   -0.1;   9.5;   0.0;   0;    5.233;   0;eor
164;2015-12-11;   3;    3.7;   7.1;   7.9; 1012.21;   89.04;   5.3;    6.1;    1.7;    0.8;  14.0;   9.0;   6;    0.000;   0;eor
164;2015-12-12;   3;    4.8;   7.6;   6.8; 1010.03;   87.58;   5.9;    6.0;    3.8;    2.7;  14.0;   9.4;   6;    0.150;   0;eor
164;2015-12-13;   3;    4.7;   7.9;   5.3; 1006.79;   91.67;   6.5;    9.4;    0.8;   -1.8;  21.9;   1.1;   6;    0.733;   0;eor
164;2015-12-14;   3;   -0.3;   6.0;   5.6; 1017.91;   99.92;   2.6;    1.5;   -2.7;   -2.8;   7.5;   0.0;   6;    0.000;   0;eor
164;2015-12-15;   3;    2.8;   7.4;   8.0; 1017.54;   99.54;   1.9;    4.1;    1.5;    1.4;   7.3;   0.1;   6;    0.000;   0;eor
164;2015-12-16;   3;    3.6;   7.8;   7.0; 1020.41;   98.75;   3.3;    5.2;    2.7;    2.0;   9.2;   1.2;   6;    0.217;   0;eor
164;2015-12-17;   3;    9.7;  11.8;   8.0; 1013.08;   97.04;   3.5;   11.8;    4.6;    4.4;  10.3;   0.6;   6;    0.000;   0;eor
164;2015-12-18;   3;   11.2;  11.9;   6.5; 1012.09;   89.50;   4.6;   12.1;    8.5;    6.5;  11.1;   0.3;   6;    0.200;   0;eor
164;2015-12-19;   3;    9.4;  10.2;   6.3; 1014.09;   86.75;   3.4;   11.9;    8.0;    5.6;   7.7;   0.0;   0;    1.600;   0;eor
164;2015-12-20;   3;    8.6;   9.9;   5.8; 1011.73;   88.92;   3.8;   11.1;    4.5;    2.8;   9.2;   0.4;   6;    0.767;   0;eor
164;2015-12-21;   3;    9.4;  10.4;   7.1; 1010.36;   88.04;   4.7;   10.3;    8.4;    7.2;  17.9;   4.1;   6;    0.683;   0;eor
164;2015-12-22;   3;   10.4;  10.2;   6.4; 1010.96;   80.25;   6.4;   13.4;    7.6;    5.8;  18.7;   0.1;   6;    0.000;   0;eor
164;2015-12-23;   3;   11.1;   9.6;   5.0; 1013.05;   72.04;   6.2;   13.1;    6.9;    4.1;  15.9;   0.0;   0;    1.933;   0;eor
164;2015-12-24;   3;    6.0;   8.4;   4.0; 1017.09;   89.42;   4.0;   10.2;    1.5;   -0.3;  10.9;   0.0;   6;    6.050;   0;eor
164;2015-12-25;   3;    8.4;   8.7;   5.9; 1016.80;   78.71;   5.0;   10.6;    6.7;    4.9;  13.3;   0.3;   6;    3.850;   0;eor
164;2015-12-26;   3;   12.7;  11.5;   7.7; 1012.75;   77.96;   7.0;   14.5;    7.1;    6.5;  16.1;   0.0;   6;    0.033;   0;eor
164;2015-12-27;   3;   10.7;  10.2;   7.7; 1015.93;   79.58;   5.1;   12.4;    8.4;    7.2;  14.4;   0.2;   6;    2.067;   0;eor
164;2015-12-28;   3;    6.0;   7.9;   6.5; 1024.28;   83.17;   3.8;   10.2;    3.7;    1.4;   8.4;   0.0;   0;    0.000;   0;eor
164;2015-12-29;   3;    2.9;   6.3;   7.6; 1027.06;   83.75;   5.5;    4.5;   -0.2;   -1.2;  10.8;   0.0;   0;    2.183;   0;eor
164;2015-12-30;   3;   -0.9;   4.1;   2.7; 1027.61;   72.21;   5.8;    1.8;   -3.5;   -4.8;  13.6;   0.0;   0;    6.183;   0;eor
164;2015-12-31;   3;   -1.6;   3.6;   5.3; 1018.66;   66.42;   4.9;    1.0;   -4.3;   -5.5;  11.9;   0.8;   6;    5.800;   0;eor
164;2016-01-01;   3;    0.8;   6.4;   8.0; 1018.62;   98.88;   1.6;    1.9;   -0.2;   -0.5;   5.4;   0.1;   6;    0.000;   0;eor
164;2016-01-02;   3;   -5.8;   3.5;   5.0; 1018.73;   82.46;   6.4;    0.3;  -10.2;  -10.9;  12.8;   0.0;   7;    3.100;   0;eor
164;2016-01-03;   3;  -10.7;   2.1;   3.5; 1012.17;   75.67;   6.5;   -8.9;  -11.8;  -12.1;  11.8;   0.0;   7;    4.817;   0;eor
164;2016-01-04;   3;  -10.7;   2.0;   5.3;  994.77;   74.67;   5.2;   -8.6;  -12.9;  -13.4;  10.1;   0.0;   0;    0.050;   0;eor
164;2016-01-05;   3;  -10.1;   2.2;   7.1;  995.44;   76.63;   4.2;   -8.1;  -12.5;  -12.8;   7.9;   0.0;   7;    0.000;   0;eor
164;2016-01-06;   3;   -9.9;   2.5;   5.1;  998.94;   85.46;   2.7;   -7.3;  -11.9;  -13.7;   5.8;   0.0;   0;    0.100;   0;eor
164;2016-01-07;   3;   -6.3;   3.4;   7.5;  997.32;   87.29;   3.6;   -3.1;  -10.3;   -9.8;  10.4;   2.8;   7;    0.117;   0;eor
164;2016-01-08;   3;    1.4;   5.9;   7.5;  991.25;   86.92;   6.4;    4.5;   -3.2;   -3.2;  19.9;   2.2;   8;    0.017;   4;eor
164;2016-01-09;   3;    0.9;   5.8;   2.8;  998.43;   88.54;   3.1;    4.3;   -1.9;   -3.7;   7.7;   0.0;   0;    5.983;   0;eor
164;2016-01-10;   3;   -0.7;   5.7;   6.0;  991.43;   97.50;   3.3;    1.3;   -3.2;   -4.8;  10.6;   2.9;   6;    0.000;   0;eor
164;2016-01-11;   3;    0.5;   6.4;   7.7;  986.03;  100.00;   1.9;    2.1;   -0.5;   -2.4;   5.1;   0.0;   8;    0.000;   0;eor
164;2016-01-12;   3;    1.3;   6.7;   7.9;  986.04;   99.46;   1.9;    3.5;   -0.1;   -0.1;   7.6;   3.4;   8;    0.000;   0;eor
164;2016-01-13;   3;    1.4;   6.4;   7.6;  996.54;   94.67;   3.7;    3.5;   -1.1;   -1.6;  11.1;   2.2;   8;    0.000;   0;eor
164;2016-01-14;   3;    0.8;   6.1;   6.9; 1002.61;   94.88;   3.0;    3.6;   -1.7;   -3.1;   9.0;   0.0;   7;    2.350;   1;eor
164;2016-01-15;   3;   -1.4;   5.4;   7.4; 1002.05;   98.38;   2.3;   -0.4;   -2.7;   -3.9;   6.2;   0.0;   7;    0.000;   0;eor
164;2016-01-16;   3;   -1.4;   5.2;   7.2; 1011.08;   94.92;   1.9;   -0.3;   -3.1;   -5.3;   4.8;   0.5;   7;    0.183;   0;eor
164;2016-01-17;   3;   -2.4;   4.9;   7.1; 1014.42;   95.21;   2.0;   -0.8;   -5.7;   -7.1;   6.6;   0.0;   7;    0.150;   1;eor
164;2016-01-18;   3;   -4.7;   3.7;   3.5; 1014.82;   86.54;   2.6;   -2.0;   -7.5;   -9.9;   6.0;   0.0;   0;    6.317;   1;eor
164;2016-01-19;   3;   -5.5;   3.4;   4.9; 1008.41;   82.63;   4.0;   -3.1;   -8.8;  -11.3;   9.9;   0.0;   7;    5.500;   1;eor
164;2016-01-20;   3;   -2.1;   4.3;   7.6; 1006.86;   82.00;   3.7;    0.0;   -3.8;   -3.8;   8.2;   0.0;   7;    1.533;   1;eor
164;2016-01-21;   3;   -3.1;   4.0;   5.2; 1019.63;   82.42;   3.4;   -0.4;   -8.0;  -10.7;   8.1;   0.0;   0;    0.833;   1;eor
164;2016-01-22;   3;   -6.5;   3.2;   0.0; 1024.81;   84.00;   2.9;   -2.8;   -9.5;  -12.2;   7.7;   0.0;   0;    7.200;   1;eor
164;2016-01-23;   3;   -3.2;   4.6;   7.6; 1019.63;   90.88;   3.1;    2.6;   -7.5;   -8.6;   7.6;   1.4;   8;    0.000;   1;eor
164;2016-01-24;   3;    3.0;   7.6;   7.8; 1022.40;   99.67;   3.2;    4.1;    1.8;    0.8;   7.8;   5.4;   6;    0.000;   0;eor
164;2016-01-25;   3;    6.5;   9.7;   7.8; 1016.05;   99.96;   3.6;    8.6;    2.5;    2.0;   8.9;   0.0;   6;    0.000;   0;eor
164;2016-01-26;   3;    8.1;   9.4;   7.3; 1012.43;   86.88;   4.7;   10.1;    5.7;    4.1;  12.9;   0.8;   6;    2.633;   0;eor
164;2016-01-27;   3;    9.5;   9.4;   7.7; 1005.52;   79.33;   5.6;   11.4;    7.6;    6.2;  12.5;   0.2;   6;    0.100;   0;eor
164;2016-01-28;   3;    7.2;   7.4;   4.0; 1009.78;   71.33;   6.7;   10.9;    2.8;    0.9;  18.8;   0.9;   6;    4.033;   0;eor
164;2016-01-29;   3;    5.3;   6.6;   7.1; 1012.42;   73.25;   5.4;    9.0;    1.2;    0.3;  14.3;   0.0;   6;    0.000;   0;eor
164;2016-01-30;   3;    7.3;   8.4;   7.8; 1000.32;   82.88;   7.2;    9.0;    3.0;    1.7;  15.2;   5.1;   6;    0.000;   0;eor
164;2016-01-31;   3;    3.9;   6.0;   6.4;  997.83;   75.08;   7.2;    5.3;    2.2;    0.9;  18.9;   0.0;   6;    1.600;   0;eor
164;2016-02-01;   3;    6.4;   8.7;   7.7; 1002.37;   88.88;   5.2;   10.5;    3.5;    2.1;  17.1;   2.5;   6;    0.000;   0;eor
164;2016-02-02;   3;    8.8;   7.9;   7.0;  999.33;   69.17;   9.1;   10.8;    5.7;    4.2;  20.5;   0.0;   6;    3.050;   0;eor
164;2016-02-03;   3;    5.3;   5.9;   5.4; 1002.15;   66.33;   8.6;    6.7;    3.3;    2.0;  19.4;   0.0;   6;    2.000;   0;eor
164;2016-02-04;   3;    2.5;   6.4;   6.4; 1008.74;   87.71;   5.5;    3.7;    0.7;   -0.9;  12.5;   0.8;   8;    0.017;   0;eor
164;2016-02-05;   3;    2.6;   6.8;   6.0; 1014.58;   92.04;   3.7;    5.9;   -0.7;   -2.4;   9.3;   0.3;   6;    0.750;   0;eor
164;2016-02-06;   3;    7.1;   8.7;   6.8; 1007.35;   86.58;   4.2;    9.8;    5.5;    3.6;  10.0;   0.0;   0;    1.600;   0;eor
164;2016-02-07;   3;    6.6;   7.6;   4.6;  997.40;   78.08;   4.4;   11.2;    3.1;    1.3;   9.7;   0.6;   6;    5.633;   0;eor
164;2016-02-08;   3;    7.1;   7.7;   6.3;  990.02;   76.71;   6.4;    9.7;    4.9;    3.3;  16.7;   3.0;   6;    0.500;   0;eor
164;2016-02-09;   3;    7.6;   7.5;   7.2;  983.71;   72.29;   6.9;    9.3;    5.5;    4.6;  17.0;   2.3;   6;    1.750;   0;eor
164;2016-02-10;   3;    4.4;   6.4;   6.6;  983.28;   77.04;   5.4;    9.2;    1.0;   -2.0;  21.1;   0.6;   6;    1.150;   0;eor
164;2016-02-11;   3;    3.6;   7.4;   7.5;  991.54;   92.71;   5.1;    4.7;    1.3;    0.1;  11.2;   2.2;   6;    0.000;   0;eor
164;2016-02-12;   3;    2.0;   6.1;   4.6;  994.99;   87.13;   3.5;    6.3;   -2.2;   -4.1;  10.0;   0.0;   6;    3.117;   0;eor
164;2016-02-13;   3;    0.4;   5.7;   2.9;  990.15;   91.29;   2.3;    6.1;   -4.2;   -5.7;   8.2;   0.0;   6;    7.933;   0;eor
164;2016-02-14;   3;    2.5;   7.0;   8.0;  985.38;   95.25;   3.8;    4.1;    0.8;    0.8;   8.0;   0.5;   6;    0.000;   0;eor
164;2016-02-15;   3;    2.7;   7.2;   7.9; 1003.38;   96.29;   3.7;    4.2;    0.8;    0.7;  11.3;   0.1;   6;    0.000;   0;eor
164;2016-02-16;   3;   -0.2;   4.9;   4.8; 1027.93;   82.38;   3.3;    2.7;   -4.9;   -6.6;   9.7;   0.0;   0;    1.733;   0;eor
164;2016-02-17;   3;   -0.5;   5.1;   4.6; 1019.98;   86.75;   4.0;    3.9;   -5.3;   -7.1;  14.3;   2.7;   7;    6.017;   0;eor
164;2016-02-18;   3;    1.5;   6.1;   6.7; 1009.99;   89.71;   2.8;    3.9;   -0.5;   -1.7;   8.0;   0.0;   0;    4.183;   4;eor
164;2016-02-19;   3;    1.9;   5.8;   7.8; 1011.41;   83.67;   1.7;    5.0;   -0.1;   -0.5;   6.5;   0.0;   0;    0.017;   0;eor
164;2016-02-20;   3;    2.9;   6.8;   6.5; 1003.90;   88.96;   5.1;    5.2;   -0.4;   -1.3;  13.1;   4.0;   6;    0.000;   0;eor
164;2016-02-21;   3;    7.3;   9.4;   7.7;  995.87;   91.75;   5.8;   11.1;    5.0;    4.4;  15.7;   8.4;   6;    0.550;   0;eor
164;2016-02-22;   3;    6.2;   8.9;   7.8;  993.72;   92.46;   6.7;   11.4;    2.5;    2.3;  19.1;   7.3;   6;    0.000;   0;eor
164;2016-02-23;   3;    4.1;   6.9;   5.3; 1000.10;   84.33;   5.1;    7.9;    1.5;    0.4;  13.8;   0.4;   6;    3.300;   0;eor
164;2016-02-24;   3;    2.3;   5.9;   4.5; 1005.24;   81.46;   5.5;    5.6;   -0.1;   -2.3;  12.6;   0.0;   8;    3.300;   0;eor
164;2016-02-25;   3;    1.2;   5.4;   5.6; 1003.40;   82.08;   3.2;    4.7;   -1.4;   -2.5;  12.0;   0.2;   8;    3.100;   0;eor
164;2016-02-26;   3;    1.4;   6.0;   6.1; 1005.31;   89.33;   3.3;    3.9;   -2.7;   -4.8;   8.2;   0.0;   8;    0.317;   0;eor
164;2016-02-27;   3;    0.4;   5.2;   5.1; 1007.91;   84.29;   2.3;    5.2;   -5.0;   -6.5;   6.3;   0.0;   0;    5.467;   0;eor
164;2016-02-28;   3;    1.7;   5.6;   5.0; 1012.30;   81.21;   2.6;    5.9;   -0.9;   -2.5;   6.7;   0.0;   0;    3.817;   0;eor
164;2016-02-29;   3;   -0.2;   5.1;   7.2; 1017.25;   85.00;   4.0;    2.4;   -2.6;   -4.2;   9.6;   0.0;   0;    0.000;   0;eor
164;2016-03-01;   3;    0.2;   5.1;   3.8; 1009.61;   82.75;   2.5;    5.1;   -2.6;   -4.2;   6.0;   0.1;   8;    5.967;   0;eor
164;2016-03-02;   3;    3.2;   6.8;   7.4;  993.58;   88.46;   3.9;    8.0;   -0.9;   -2.3;  10.7;   0.5;   6;    0.000;   0;eor
164;2016-03-03;   3;    2.7;   6.5;   6.1;  995.75;   88.79;   1.5;    7.7;   -1.3;   -3.8;   3.8;   0.0;   6;    2.167;   0;eor
164;2016-03-04;   3;    2.8;   5.7;   3.2;  997.37;   78.38;   2.8;    8.6;   -3.1;   -5.4;   7.7;   0.0;   0;    8.150;   0;eor
164;2016-03-05;   3;    3.8;   6.8;   7.6;  991.68;   84.08;   4.3;    6.9;    2.3;    0.3;  10.1;   1.0;   6;    0.383;   0;eor
164;2016-03-06;   3;    3.0;   7.4;   6.4;  989.98;   97.67;   2.8;    4.2;    0.6;   -1.9;   8.9;   8.9;   8;    0.000;   0;eor
164;2016-03-07;   3;    1.5;   6.3;   4.8;  997.87;   92.79;   1.7;    5.4;   -2.3;   -4.2;   6.0;   1.4;   8;    0.850;   0;eor
164;2016-03-08;   3;    1.9;   5.5;   2.0; 1006.70;   80.75;   1.7;    8.5;   -3.9;   -5.8;   6.4;   0.0;   0;    8.917;   0;eor
164;2016-03-09;   3;    2.1;   5.7;   0.9; 1008.85;   81.58;   2.8;    8.3;   -2.5;   -5.1;   9.5;   0.0;   6;    8.283;   0;eor
164;2016-03-10;   3;    3.6;   7.2;   7.8; 1014.39;   91.63;   2.7;    7.2;    0.7;   -0.6;   7.0;   1.6;   6;    0.150;   0;eor
164;2016-03-11;   3;    2.9;   6.7;   8.0; 1021.90;   89.79;   3.2;    4.7;    1.7;    1.5;   8.1;   0.0;   6;    0.000;   0;eor
164;2016-03-12;   3;    2.1;   5.9;   7.3; 1025.71;   83.50;   3.3;    4.3;    0.0;   -1.6;   7.1;   0.0;   6;    0.000;   0;eor
164;2016-03-13;   3;    1.5;   5.6;   7.8; 1029.96;   83.46;   2.7;    3.8;   -0.5;   -2.6;   7.8;   0.0;   0;    0.000;   0;eor
164;2016-03-14;   3;    2.5;   6.2;   7.8; 1026.85;   85.04;   2.5;    6.7;   -0.6;   -0.6;   9.0;   0.0;   6;    0.000;   0;eor
164;2016-03-15;   3;    4.2;   6.9;   7.7; 1021.07;   83.29;   4.5;    6.7;    2.8;    2.2;  10.6;   0.0;   6;    0.083;   0;eor
164;2016-03-16;   3;    3.7;   5.8;   1.3; 1027.01;   75.38;   2.9;    9.3;   -1.8;   -4.2;   8.8;   0.0;   0;   10.883;   0;eor
164;2016-03-17;   3;    4.4;   5.7;   0.0; 1020.84;   71.63;   2.3;   12.7;   -3.8;   -5.6;   6.3;   0.0;   6;   10.967;   0;eor
164;2016-03-18;   3;    4.3;   7.2;   6.6; 1011.24;   86.67;   3.4;    7.0;    1.1;   -1.4;   7.5;   0.1;   6;    0.000;   0;eor
164;2016-03-19;   3;    5.6;   6.9;   5.7; 1011.43;   77.46;   3.2;   10.9;    3.2;    1.6;  10.4;   0.0;   6;    7.117;   0;eor
164;2016-03-20;   3;    4.7;   7.3;   6.2; 1005.53;   85.88;   3.6;    7.5;    1.8;    0.2;  11.1;   0.3;   6;    0.000;   0;eor
164;2016-03-21;   3;    5.0;   7.6;   6.9; 1003.68;   87.71;   5.4;    8.0;    1.7;   -0.3;  12.0;   2.3;   6;    0.650;   0;eor
164;2016-03-22;   3;    5.3;   8.2;   7.5; 1001.93;   92.46;   3.5;    9.6;    2.2;    0.4;  10.3;   0.7;   6;    0.217;   0;eor
164;2016-03-23;   3;    4.7;   7.6;   7.7; 1001.08;   89.75;   2.6;    8.0;    2.3;   -1.4;   8.3;   0.2;   6;    0.950;   0;eor
164;2016-03-24;   3;    3.9;   6.9;   6.6; 1005.53;   85.58;   2.5;    8.3;   -0.3;   -2.7;   6.6;   0.0;   6;    1.250;   0;eor
164;2016-03-25;   3;    5.7;   8.3;   7.7; 1004.27;   89.50;   3.2;    8.0;    3.2;    2.6;   6.4;   0.9;   4;    0.000;   0;eor
164;2016-03-26;   3;    8.3;   7.9;   1.7; 1010.26;   74.42;   3.1;   13.2;    3.6;   -0.3;   7.7;   0.0;   0;   11.050;-999;eor
164;2016-03-27;   3;    9.1;   8.0;   6.1; 1004.62;   71.17;   4.8;   17.2;    3.6;    1.1;  11.7;   0.0;   0;    8.133;   0;eor
164;2016-03-28;   3;    9.8;   8.5;   5.0;  999.24;   72.50;   4.0;   15.9;    3.8;    0.7;  12.9;   0.8;   6;    7.750;   0;eor
164;2016-03-29;   3;    6.5;   8.7;   5.3;  998.20;   89.46;   4.5;    9.4;    3.1;    1.3;  14.7;   8.0;   8;    1.583;   0;eor
164;2016-03-30;   3;    6.7;   7.9;   5.3; 1002.16;   81.54;   4.1;   11.4;    2.0;   -0.2;  13.0;   0.6;   6;    2.517;   0;eor
164;2016-03-31;   3;    6.8;   7.5;   6.9; 1006.68;   76.42;   2.6;   11.1;    3.6;    1.3;   6.8;   0.0;   0;    3.350;   0;eor
164;2016-04-01;   3;    6.6;   6.0;   4.0; 1013.33;   64.83;   2.6;   12.1;    0.8;   -2.3;   9.1;   0.0;   0;   10.167;   0;eor
164;2016-04-02;   3;    8.1;   5.4;   4.2; 1015.21;   54.83;   3.8;   15.4;   -0.3;   -3.2;  12.0;   0.0;   0;   11.700;   0;eor
164;2016-04-03;   3;   12.1;   7.8;   5.2; 1007.17;   55.38;   3.2;   18.8;    4.8;    1.5;   8.3;   0.0;   6;    5.683;   0;eor
164;2016-04-04;   3;   14.1;  10.3;   7.4; 1001.49;   66.17;   1.4;   20.1;    8.2;    6.1;   4.7;   0.0;   0;    1.683;   0;eor
164;2016-04-05;   3;   15.3;  11.8;   6.1;  998.79;   70.17;   2.4;   22.4;    7.5;    5.0;  14.4;   0.0;   6;    7.750;   0;eor
164;2016-04-06;   3;   10.7;   9.0;   4.5; 1001.07;   70.38;   4.5;   14.1;    8.5;    5.8;  14.6;   1.2;   6;    5.900;   0;eor
164;2016-04-07;   3;    9.4;   7.4;   4.7; 1001.44;   63.38;   4.5;   13.0;    4.9;    0.9;  12.8;   0.0;   6;    6.967;   0;eor
164;2016-04-08;   3;    7.6;   6.8;   3.4; 1004.35;   67.50;   3.0;   13.8;    1.7;   -1.7;   9.0;   0.0;   0;    8.400;   0;eor
164;2016-04-09;   3;    7.5;   7.3;   4.1; 1004.48;   73.04;   2.1;   13.5;   -0.2;   -3.1;   8.1;   0.0;   0;    7.350;   0;eor
164;2016-04-10;   3;    6.3;   7.8;   7.3; 1009.35;   81.92;   2.0;    9.1;    4.0;    2.2;   6.2;   1.1;   6;    0.350;   0;eor
164;2016-04-11;   3;    8.8;   8.5;   7.6; 1010.39;   76.67;   2.7;   14.4;    4.9;    4.5;   7.5;   0.1;   6;    1.017;   0;eor
164;2016-04-12;   3;    8.8;   9.9;   8.0; 1005.28;   87.00;   1.5;   10.8;    6.9;    5.6;   4.6;   2.3;   6;    0.100;   0;eor
164;2016-04-13;   3;   10.4;  11.1;   6.3; 1000.34;   88.63;   1.6;   16.8;    5.7;    4.3;   7.1;   3.3;   6;    2.867;   0;eor
164;2016-04-14;   3;    8.2;   9.1;   5.9; 1002.95;   84.58;   3.4;   13.2;    1.8;   -0.9;   8.9;   0.0;   0;    1.683;   0;eor
164;2016-04-15;   3;    7.5;   9.2;   4.5;  999.48;   89.17;   3.9;   13.2;    0.8;   -1.4;  12.1;   6.0;   6;    3.667;   0;eor
164;2016-04-16;   3;   10.2;  10.9;   4.4;  995.44;   87.58;   4.0;   14.9;    4.0;    2.1;  10.4;   1.6;   6;    5.633;   0;eor
164;2016-04-17;   3;    8.5;   8.1;   4.6; 1001.46;   73.21;   4.2;   12.6;    4.1;    1.3;  10.9;   0.0;   6;    5.417;   0;eor
164;2016-04-18;   3;    7.8;   6.5;   4.2; 1011.22;   62.96;   4.8;   11.8;    2.6;    0.0;  11.6;   0.0;   6;    5.933;   0;eor
164;2016-04-19;   3;    9.3;   7.2;   5.9; 1012.30;   62.50;   7.2;   13.1;    6.2;    4.3;  17.6;   0.4;   6;    6.850;   0;eor
164;2016-04-20;   3;    7.9;   7.2;   3.9; 1019.57;   68.71;   4.5;   13.3;    3.5;   -1.1;  10.8;   0.0;   0;    5.700;   0;eor
164;2016-04-21;   3;    8.3;   7.4;   0.3; 1016.55;   70.13;   3.6;   14.7;    1.7;   -0.7;  10.0;   0.0;   0;   13.217;   0;eor
164;2016-04-22;   3;    8.2;   6.8;   1.8; 1009.40;   65.38;   3.8;   14.2;    2.5;    0.1;  11.5;   0.0;   0;   11.583;   0;eor
164;2016-04-23;   3;    6.7;   6.2;   6.0; 1002.20;   65.58;   3.3;   12.5;    1.5;   -0.5;   8.9;   0.0;   0;    6.950;   0;eor
164;2016-04-24;   3;    4.0;   5.9;   3.9; 1001.30;   74.58;   3.6;    9.2;    0.1;   -1.8;  10.8;   0.1;   8;    6.683;   0;eor
164;2016-04-25;   3;    4.5;   5.9;   5.5;  999.45;   72.63;   3.5;    9.7;    0.3;   -2.2;  12.4;   2.9;   8;    4.450;   0;eor
